# qx                      qy                      qz                      omega                   d2dos                   d2dos1                  d2dos2                  n2dos                   n2dos1                  n2dos2
 -0.1000000000000E+00     0.1000000000000E+00     0.4000000000000E+00     0.2134176218811E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00     0.4000000000000E+00     0.2189506230042E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00     0.4000000000000E+00     0.2305761180874E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.8759552950570E+02     0.1200000000000E+02     0.1200000000000E+02     0.0000000000000E+00     0.9625418947302E+01     0.9625418947302E+01     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.8906897807460E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1437353240304E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.5693275509537E+01     0.5693275509537E+01     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1657043408223E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1706709305732E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1804421275797E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2169507339399E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2173893859883E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2365698571489E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.7205624119370E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.8435441904180E+02     0.8000000000000E+01     0.8000000000000E+01     0.0000000000000E+00     0.8164926118005E+01     0.8164926118005E+01     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1375990782919E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1669501019284E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1731463510175E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1889169433900E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2116443245352E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2167388736023E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2355916335959E+03     0.1000000000000E+02     0.0000000000000E+00     0.1000000000000E+02     0.4386905587022E+02     0.0000000000000E+00     0.4386905587022E+02
  0.2000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.6520894630050E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.8294287089270E+02     0.2000000000000E+01     0.2000000000000E+01     0.0000000000000E+00     0.4958609771015E+01     0.4958609771015E+01     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1342311652601E+03     0.2000000000000E+01     0.0000000000000E+00     0.2000000000000E+01     0.1326584788862E+02     0.0000000000000E+00     0.1326584788862E+02
  0.2000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1694766541795E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1715925317848E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1946522739645E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2106103020174E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2147963165355E+03     0.1000000000000E+01     0.0000000000000E+00     0.1000000000000E+01     0.7805975907640E+01     0.0000000000000E+00     0.7805975907640E+01
  0.2000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2343503066412E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.7205621720600E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.8435441296890E+02     0.8000000000000E+01     0.8000000000000E+01     0.0000000000000E+00     0.8164921694089E+01     0.8164921694089E+01     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1375990621338E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1669500712522E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1731463350294E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1889169591692E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2116443278038E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2167388590039E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2355915721711E+03     0.1000000000000E+02     0.0000000000000E+00     0.1000000000000E+02     0.4386905450825E+02     0.0000000000000E+00     0.4386905450825E+02
  0.4000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.8759554806570E+02     0.1200000000000E+02     0.1200000000000E+02     0.0000000000000E+00     0.9625420124387E+01     0.9625420124387E+01     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.8906896110240E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1437353192458E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.5693273551380E+01     0.5693273551380E+01     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1657042619112E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1706708970399E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1804421427562E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2169507264885E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2173893888318E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2365697568098E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.9588767713400E+02     0.6000000000000E+01     0.6000000000000E+01     0.0000000000000E+00     0.4571790542884E+01     0.4571790542884E+01     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1069179837144E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1436966764266E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1615279835859E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1699895251728E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1758261209526E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2165545490748E+03     0.6000000000000E+01     0.0000000000000E+00     0.6000000000000E+01     0.2764927484243E+02     0.0000000000000E+00     0.2764927484243E+02
  0.5000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2238450086913E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2355087889131E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.6000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1054136376542E+03     0.1400000000000E+02     0.1400000000000E+02     0.0000000000000E+00     0.2668324951535E+02     0.2668324951535E+02     0.0000000000000E+00
  0.6000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1241373045038E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.6000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1399233793926E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.6000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1536571887997E+03     0.2000000000000E+01     0.2000000000000E+01     0.0000000000000E+00     0.3915758434483E+01     0.3915758434483E+01     0.0000000000000E+00
  0.6000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1657896499202E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.6000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.1752199808454E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.6000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2168064213400E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.6000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2284944614251E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.6000000000000E+00     0.2000000000000E+00     0.4000000000000E+00     0.2343344808519E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
